time (s)	det(V)
87157.432961	-0.065905	
87157.434962	-0.074019	
87157.436962	-0.077167	
87157.438962	-0.082649	
87157.440961	-0.086802	
87157.442961	-0.092508	
87157.444963	-0.097818	
87157.448970	-0.103919	
87157.450972	-0.115549	
87157.452972	-0.121893	
87157.454972	-0.129046	
87157.456971	-0.136379	
87157.458972	-0.143099	
87157.460972	-0.152075	
87157.464969	-0.160670	
87157.466973	-0.178801	
87157.468972	-0.188466	
87157.472971	-0.199146	
87157.474972	-0.220018	
87157.476971	-0.231079	
87157.478971	-0.242866	
87157.480973	-0.255744	
87157.482971	-0.269604	
87157.484971	-0.284574	
87157.486975	-0.299455	
87157.490980	-0.314919	
87157.492981	-0.348314	
87157.494979	-0.364353	
87157.496980	-0.381741	
87157.498978	-0.400703	
87157.500980	-0.419554	
87157.502979	-0.435480	
87157.506978	-0.453226	
87157.510978	-0.495322	
87157.512981	-0.538164	
87157.514980	-0.559310	
87157.516980	-0.580984	
87157.518979	-0.603238	
87157.520980	-0.623307	
87157.522979	-0.644579	
87157.524980	-0.665992	
87157.528980	-0.685421	
87157.532979	-0.722065	
87157.534979	-0.754898	
87157.536979	-0.769226	
87157.538979	-0.782100	
87157.540980	-0.793079	
87157.544979	-0.803062	
87157.546980	-0.817035	
87157.548980	-0.821096	
87157.552979	-0.822470	
87157.554980	-0.819065	
87157.556981	-0.813571	
87157.558979	-0.807663	
87157.560980	-0.798064	
87157.562978	-0.787954	
87157.566985	-0.776913	
87157.570985	-0.747104	
87157.572986	-0.711397	
87157.574987	-0.691665	
87157.576985	-0.671399	
87157.578986	-0.652441	
87157.582983	-0.629863	
87157.584986	-0.584342	
87157.586985	-0.562029	
87157.590985	-0.539597	
87157.592985	-0.489789	
87157.594985	-0.466393	
87157.596984	-0.444294	
87157.598985	-0.426468	
87157.600985	-0.405013	
87157.604995	-0.382819	
87157.608995	-0.337734	
87157.610995	-0.293363	
87157.612996	-0.270888	
87157.614995	-0.250712	
87157.616996	-0.230956	
87157.620993	-0.211146	
87157.622996	-0.170674	
87157.624996	-0.151160	
87157.628995	-0.132665	
87157.630997	-0.092038	
87157.632996	-0.072582	
87157.634995	-0.053963	
87157.636996	-0.034223	
87157.638996	-0.014246	
87157.640995	0.006100	
87157.644995	0.025232	
87157.646996	0.064813	
87157.648997	0.084718	
87157.650995	0.106681	
87157.652996	0.126873	
87157.654996	0.147305	
87157.656995	0.169007	
87157.658995	0.189872	
87157.660997	0.211003	
87157.664994	0.232533	
87157.666995	0.278177	
87157.668997	0.301372	
87157.670995	0.324778	
87157.672996	0.348319	
87157.674996	0.371280	
87157.678994	0.411104	
87157.680996	0.433381	
87157.682996	0.455634	
87157.684996	0.478577	
87157.688995	0.501227	
87157.690995	0.545904	
87157.692996	0.566590	
87157.694996	0.585788	
87157.696995	0.605883	
87157.700993	0.623156	
87157.702996	0.655579	
87157.704995	0.668699	
87157.706996	0.682262	
87157.708997	0.694953	
87157.710996	0.705269	
87157.712997	0.713514	
87157.714995	0.720214	
87157.716996	0.726238	
87157.720994	0.729365	
87157.724993	0.731284	
87157.726996	0.728489	
87157.728996	0.724812	
87157.732994	0.712086	
87157.734995	0.703733	
87157.738993	0.694002	
87157.740995	0.671745	
87157.742996	0.658156	
87157.746995	0.645337	
87157.748996	0.616187	
87157.750997	0.601160	
87157.752995	0.586738	
87157.754995	0.569438	
87157.756995	0.552413	
87157.760995	0.534635	
87157.764995	0.501418	
87157.766996	0.465951	
87157.768995	0.449994	
87157.770995	0.431594	
87157.772995	0.415539	
87157.776994	0.399714	
87157.778994	0.372139	
87157.780995	0.355793	
87157.784995	0.340407	
87157.786996	0.310650	
87157.788995	0.295157	
87157.790995	0.282073	
87157.792998	0.266527	
87157.794996	0.253532	
87157.796998	0.239449	
87157.800998	0.226928	
87157.802998	0.201646	
87157.804997	0.192235	
87157.806998	0.180830	
87157.808997	0.170097	
87157.810998	0.159168	
87157.812997	0.150298	
87157.814999	0.139891	
87157.816997	0.130505	
87157.818997	0.120898	
87157.822997	0.112164	
87157.824998	0.097075	
87157.826998	0.089657	
87157.828998	0.082533	
87157.830997	0.075378	
87157.832998	0.068788	
87157.836996	0.062684	
87157.838997	0.051096	
87157.840998	0.045520	
87157.844997	0.040724	
87157.846997	0.033114	
87157.848998	0.028646	
87157.850998	0.023918	
87157.852997	0.021357	
87157.854997	0.017373	
87157.858998	0.013460	
87157.862997	0.008079	
87157.864997	0.003737	
87157.866998	0.001496	
87157.868997	-0.000940	
87157.870998	-0.002473	
87157.874996	-0.004986	
87157.876999	-0.009396	
87157.878998	-0.010213	
87157.882997	-0.011067	
87157.884999	-0.013491	
87157.886998	-0.013965	
87157.888998	-0.015335	
87157.890997	-0.015364	
87157.892998	-0.016789	
87157.894998	-0.019546	
87157.898999	-0.019170	
87157.901000	-0.020318	
87157.903000	-0.020688	
87157.905000	-0.020926	
87157.907000	-0.021254	
87157.909001	-0.021937	
87157.911000	-0.022011	
87157.912999	-0.022055	
87157.915000	-0.023997	
87157.919009	-0.023661	
87157.921010	-0.024165	
87157.923009	-0.023163	
87157.925009	-0.023212	
87157.927009	-0.023519	
87157.929014	-0.024185	
87157.931009	-0.023844	
87157.933009	-0.024620	
87157.935009	-0.025119	
87157.939009	-0.025917	
87157.941009	-0.025161	
87157.943010	-0.024586	
87157.945010	-0.024947	
87157.947009	-0.024292	
87157.949008	-0.024748	
87157.951009	-0.024247	
87157.953010	-0.025695	
87157.955009	-0.026423	
87157.957013	-0.025257	
87157.961011	-0.025644	
87157.963012	-0.025455	
87157.965012	-0.024754	
87157.967011	-0.024566	
87157.969013	-0.025279	
87157.971011	-0.025096	
87157.975009	-0.024740	
87157.977012	-0.026166	
87157.979012	-0.025818	
