time (s)	det(V)
87858.221092	-0.396101	
87858.225090	-0.372596	
87858.227091	-0.324081	
87858.229092	-0.298948	
87858.231091	-0.276079	
87858.233092	-0.251488	
87858.235092	-0.228503	
87858.237094	-0.205748	
87858.241090	-0.183332	
87858.243092	-0.139965	
87858.245091	-0.117658	
87858.247091	-0.095553	
87858.249103	-0.072683	
87858.251103	-0.052271	
87858.253102	-0.029996	
87858.255103	-0.007640	
87858.257102	0.012447	
87858.261100	0.033367	
87858.263102	0.074455	
87858.267103	0.096286	
87858.269102	0.139454	
87858.271101	0.160586	
87858.273102	0.181605	
87858.275102	0.203457	
87858.279101	0.226224	
87858.281101	0.269553	
87858.283102	0.292274	
87858.287103	0.314432	
87858.289102	0.361164	
87858.291101	0.383754	
87858.293100	0.401886	
87858.295101	0.425025	
87858.297102	0.448327	
87858.301107	0.471217	
87858.303109	0.519316	
87858.305107	0.543902	
87858.307113	0.567024	
87858.309113	0.588837	
87858.311112	0.611012	
87858.313113	0.631675	
87858.315111	0.653155	
87858.317113	0.673405	
87858.321111	0.692472	
87858.325111	0.727881	
87858.327112	0.757802	
87858.329114	0.769802	
87858.331111	0.781049	
87858.333111	0.790230	
87858.337110	0.797702	
87858.339110	0.805423	
87858.341111	0.807495	
87858.345115	0.806526	
87858.347111	0.799150	
87858.349114	0.791381	
87858.351112	0.782952	
87858.353112	0.773120	
87858.355111	0.760065	
87858.357117	0.745601	
87858.361115	0.730134	
87858.363116	0.694913	
87858.365116	0.677425	
87858.367115	0.656832	
87858.369116	0.635862	
87858.371117	0.614500	
87858.373115	0.592742	
87858.375117	0.569958	
87858.377117	0.547217	
87858.379121	0.524151	
87858.383116	0.501573	
87858.385115	0.456745	
87858.387116	0.435282	
87858.389116	0.414074	
87858.391116	0.395168	
87858.393116	0.379006	
87858.397113	0.359238	
87858.399116	0.320674	
87858.401116	0.302243	
87858.405117	0.284594	
87858.407116	0.253133	
87858.409116	0.237378	
87858.411116	0.222156	
87858.413116	0.208330	
87858.417115	0.195139	
87858.421113	0.170550	
87858.423116	0.148506	
87858.425115	0.138963	
87858.427115	0.128348	
87858.429116	0.119163	
87858.431115	0.110797	
87858.435116	0.102086	
87858.437115	0.086320	
87858.439116	0.079562	
87858.443119	0.072395	
87858.445118	0.059588	
87858.447119	0.054812	
87858.449118	0.049849	
87858.451119	0.044493	
87858.453118	0.039139	
87858.455118	0.033378	
87858.459117	0.029886	
87858.461118	0.022127	
87858.463117	0.019532	
87858.465118	0.016535	
87858.467117	0.013063	
87858.469117	0.008982	
87858.471117	0.007297	
87858.475115	0.003465	
87858.479115	-0.001202	
87858.481117	-0.004210	
87858.483117	-0.006299	
87858.485117	-0.008501	
87858.487118	-0.009775	
87858.489118	-0.011378	
87858.493115	-0.012785	
87858.495117	-0.016967	
87858.497118	-0.017439	
87858.501117	-0.019540	
87858.503119	-0.019581	
87858.505119	-0.021196	
87858.507118	-0.022523	
87858.509117	-0.022381	
87858.511117	-0.023847	
87858.513119	-0.024967	
87858.517118	-0.025124	
87858.519118	-0.025707	
87858.521118	-0.026386	
87858.523118	-0.026570	
87858.525118	-0.027043	
87858.527118	-0.026650	
87858.529118	-0.027290	
87858.531118	-0.027492	
87858.533117	-0.029161	
87858.537117	-0.029405	
87858.539117	-0.028765	
87858.541119	-0.028648	
87858.543119	-0.028505	
87858.545123	-0.029149	
87858.547117	-0.028946	
87858.549122	-0.029296	
87858.553119	-0.028952	
87858.555121	-0.029350	
87858.557120	-0.029968	
87858.559121	-0.029698	
87858.561126	-0.028832	
87858.563135	-0.029110	
87858.565134	-0.028272	
87858.567134	-0.028214	
87858.569133	-0.029105	
87858.571134	-0.028876	
87858.575134	-0.029895	
87858.577134	-0.029043	
87858.579133	-0.028371	
87858.581134	-0.027705	
87858.583134	-0.027731	
87858.585133	-0.027317	
87858.587134	-0.027746	
87858.589134	-0.027326	
87858.591132	-0.027664	
87858.593140	-0.028698	
87858.597145	-0.028085	
87858.599143	-0.027355	
87858.601144	-0.026934	
87858.603144	-0.026549	
87858.605143	-0.026739	
87858.607143	-0.026151	
87858.609144	-0.026817	
87858.611143	-0.027190	
87858.613143	-0.026738	
87858.617145	-0.027405	
87858.619147	-0.027194	
87858.621148	-0.025602	
87858.623147	-0.025609	
87858.625148	-0.026300	
87858.627148	-0.025621	
87858.629148	-0.025767	
87858.633145	-0.025917	
87858.637145	-0.026227	
87858.639148	-0.026291	
87858.641149	-0.025577	
87858.643148	-0.024472	
87858.645149	-0.025491	
87858.647149	-0.024235	
87858.649150	-0.024704	
87858.651150	-0.025279	
87858.655148	-0.024881	
87858.659149	-0.024925	
87858.661149	-0.024327	
87858.663150	-0.023968	
87858.665151	-0.023225	
87858.667150	-0.024181	
87858.671147	-0.023355	
87858.673150	-0.024452	
87858.675150	-0.024075	
87858.679149	-0.023807	
87858.681151	-0.022982	
87858.683150	-0.023765	
87858.685149	-0.023592	
87858.687150	-0.022358	
87858.689150	-0.022613	
87858.691149	-0.023763	
87858.695149	-0.022690	
87858.697150	-0.023371	
87858.699149	-0.021366	
87858.701149	-0.022130	
87858.703150	-0.021606	
87858.705150	-0.022202	
87858.707149	-0.021647	
87858.711149	-0.022501	
87858.713149	-0.022403	
87858.715150	-0.022276	
87858.717149	-0.022053	
87858.719151	-0.021348	
87858.721150	-0.021079	
87858.723149	-0.020067	
87858.725151	-0.021050	
87858.727149	-0.021334	
87858.731147	-0.020905	
87858.735148	-0.021387	
87858.737150	-0.020105	
87858.739151	-0.020682	
87858.741153	-0.020708	
87858.743155	-0.020402	
87858.745153	-0.019743	
87858.747154	-0.019616	
87858.749153	-0.020834	
87858.753159	-0.020772	
87858.757159	-0.021237	
87858.759159	-0.019722	
87858.761161	-0.019264	
87858.763162	-0.019521	
87858.765159	-0.018457	
87858.769157	-0.019454	
87858.771160	-0.019433	
87858.773160	-0.019331	
87858.777160	-0.019286	
87858.779159	-0.017923	
87858.781159	-0.018343	
87858.783159	-0.018983	
87858.785161	-0.018140	
87858.787159	-0.018314	
87858.789159	-0.019475	
87858.793160	-0.018488	
87858.795159	-0.018314	
87858.797159	-0.018148	
87858.799159	-0.017667	
87858.801160	-0.017330	
87858.803160	-0.018053	
87858.805160	-0.018019	
87858.807160	-0.017513	
87858.809161	-0.017937	
87858.813157	-0.018525	
87858.815160	-0.017204	
87858.817159	-0.016726	
87858.819159	-0.017060	
