time (s)	det(V)
86091.250554	0.117321	
86091.252554	0.109955	
86091.256551	0.101477	
86091.258553	0.085663	
86091.262553	0.079231	
86091.264553	0.068372	
86091.266553	0.061733	
86091.268554	0.056078	
86091.270553	0.050765	
86091.274552	0.045853	
86091.276554	0.036924	
86091.278554	0.032072	
86091.282553	0.027999	
86091.284555	0.021983	
86091.286553	0.019048	
86091.288554	0.016264	
86091.290553	0.013729	
86091.292553	0.009466	
86091.296553	0.006928	
86091.298555	0.002092	
86091.300554	0.001174	
86091.302554	-0.000958	
86091.304554	-0.002378	
86091.306558	-0.003816	
86091.308557	-0.006872	
86091.310554	-0.007325	
86091.312552	-0.009223	
86091.314554	-0.010973	
86091.318557	-0.011930	
86091.320557	-0.014250	
86091.322558	-0.014726	
86091.324557	-0.015579	
86091.326558	-0.016809	
86091.328558	-0.017529	
86091.330559	-0.018865	
86091.332557	-0.019376	
86091.334558	-0.020304	
86091.336557	-0.020286	
86091.340557	-0.021142	
86091.342558	-0.021375	
86091.344557	-0.022137	
86091.346558	-0.021536	
86091.348558	-0.023075	
86091.350557	-0.022793	
86091.354555	-0.023018	
86091.356558	-0.024084	
86091.358558	-0.024741	
86091.362557	-0.024889	
86091.364558	-0.024691	
86091.366559	-0.024619	
86091.368557	-0.024847	
86091.370558	-0.025154	
86091.372559	-0.024840	
86091.376559	-0.025467	
86091.378558	-0.025349	
86091.380558	-0.025679	
86091.382561	-0.024549	
86091.384566	-0.026129	
86091.386561	-0.025162	
86091.388561	-0.025463	
86091.390561	-0.025901	
86091.392561	-0.025927	
86091.396565	-0.026942	
86091.400565	-0.026149	
86091.402565	-0.025409	
86091.404567	-0.025310	
86091.406569	-0.024767	
86091.408569	-0.025793	
86091.412567	-0.025446	
86091.414571	-0.026120	
86091.416570	-0.026372	
86091.420569	-0.025960	
86091.422569	-0.025234	
86091.424571	-0.025188	
86091.426570	-0.025398	
86091.428570	-0.025055	
86091.430569	-0.024730	
86091.432570	-0.026253	
86091.436570	-0.026298	
86091.438569	-0.025783	
86091.440570	-0.025287	
86091.442570	-0.024699	
86091.444570	-0.024796	
86091.446570	-0.024845	
86091.448571	-0.023808	
86091.450570	-0.024118	
86091.452569	-0.025488	
86091.456568	-0.024472	
86091.458571	-0.024460	
86091.460570	-0.023323	
86091.462570	-0.024008	
86091.464571	-0.023450	
86091.466571	-0.023430	
86091.468570	-0.023567	
86091.472567	-0.023918	
86091.476569	-0.023720	
86091.478571	-0.023643	
86091.480573	-0.022833	
86091.482569	-0.022619	
86091.484570	-0.022412	
86091.486569	-0.022711	
86091.490567	-0.022645	
86091.492569	-0.022544	
86091.494570	-0.023109	
86091.498569	-0.023077	
86091.500570	-0.022381	
86091.502569	-0.021903	
86091.504573	-0.021907	
86091.506578	-0.021748	
86091.508578	-0.022282	
86091.512578	-0.021530	
86091.516577	-0.022348	
86091.518578	-0.021501	
86091.520577	-0.021925	
86091.522578	-0.020338	
86091.524578	-0.020394	
86091.528575	-0.019876	
86091.530577	-0.021411	
86091.532577	-0.021274	
86091.536577	-0.020224	
86091.538579	-0.019645	
86091.540580	-0.020434	
86091.542577	-0.020864	
86091.544578	-0.020861	
86091.546577	-0.020362	
86091.548580	-0.020622	
86091.552578	-0.020645	
86091.554578	-0.020679	
86091.556578	-0.018886	
86091.558578	-0.019286	
86091.560578	-0.019641	
86091.562579	-0.018890	
86091.564577	-0.019765	
86091.566577	-0.019805	
86091.568577	-0.019664	
86091.570583	-0.020310	
86091.574577	-0.019366	
86091.576578	-0.018932	
86091.578578	-0.018796	
86091.580577	-0.017873	
86091.582578	-0.019379	
86091.584577	-0.017605	
86091.588575	-0.018501	
86091.590578	-0.019797	
86091.592578	-0.019056	
86091.596577	-0.017677	
86091.598578	-0.018883	
86091.600578	-0.017537	
86091.602577	-0.017297	
86091.604584	-0.017443	
86091.606581	-0.017746	
86091.610580	-0.018981	
86091.614581	-0.017777	
86091.616582	-0.016686	
86091.618582	-0.017296	
86091.620581	-0.016370	
86091.622582	-0.016942	
86091.626580	-0.017146	
86091.628582	-0.018364	
86091.630583	-0.017312	
86091.634581	-0.017636	
86091.636581	-0.016468	
86091.638585	-0.016424	
86091.640583	-0.016111	
86091.642581	-0.015780	
86091.644582	-0.015773	
86091.646581	-0.016905	
86091.650582	-0.016449	
86091.652581	-0.016320	
86091.654582	-0.015885	
86091.656583	-0.014726	
86091.658582	-0.015039	
86091.660583	-0.015848	
86091.662581	-0.014203	
86091.664582	-0.015574	
86091.666582	-0.016478	
86091.670581	-0.015990	
86091.672581	-0.015072	
86091.674583	-0.014326	
86091.676582	-0.014805	
86091.678581	-0.013877	
86091.680581	-0.014280	
86091.682581	-0.014464	
86091.686579	-0.014677	
86091.690580	-0.014612	
86091.692583	-0.014257	
86091.694582	-0.014156	
86091.696580	-0.013128	
86091.698582	-0.013938	
86091.700583	-0.013281	
86091.704583	-0.013880	
86091.706586	-0.013113	
86091.708585	-0.013959	
86091.712585	-0.014823	
86091.714586	-0.013234	
86091.716587	-0.013339	
86091.718586	-0.012365	
86091.720585	-0.013663	
86091.722585	-0.013234	
86091.726593	-0.013067	
86091.730594	-0.013813	
86091.732596	-0.012734	
86091.734593	-0.012666	
86091.736594	-0.012337	
86091.738594	-0.012241	
86091.742593	-0.011366	
86091.744594	-0.013365	
86091.746593	-0.012203	
86091.750593	-0.013198	
86091.752594	-0.011325	
86091.754594	-0.011963	
86091.756593	-0.011038	
86091.758593	-0.011308	
86091.760593	-0.011788	
86091.764592	-0.012443	
86091.768593	-0.012046	
86091.770594	-0.012329	
86091.772594	-0.011011	
86091.774593	-0.010878	
86091.776594	-0.011526	
86091.780592	-0.011180	
86091.782594	-0.011798	
86091.784594	-0.012419	
86091.788594	-0.012037	
86091.790593	-0.010702	
86091.792593	-0.010864	
86091.794593	-0.011275	
86091.796595	-0.011872	
86091.798594	-0.012022	
86091.800597	-0.013072	
86091.804595	-0.011559	
86091.806596	-0.012573	
86091.808596	-0.011721	
86091.810596	-0.011755	
86091.812596	-0.011254	
86091.814596	-0.012370	
86091.816595	-0.012974	
86091.820593	-0.013012	
86091.824593	-0.014000	
86091.826596	-0.014405	
86091.828596	-0.014366	
86091.830595	-0.014388	
86091.832596	-0.015465	
86091.834596	-0.015737	
86091.838594	-0.016106	
86091.840596	-0.018584	
86091.842595	-0.018652	
86091.846595	-0.019308	
86091.848597	-0.019952	
86091.850595	-0.021620	
86091.852595	-0.023111	
86091.854596	-0.023555	
86091.856596	-0.024337	
86091.860601	-0.027227	
86091.864602	-0.028647	
86091.866602	-0.030900	
86091.868602	-0.032201	
86091.870601	-0.033880	
86091.872602	-0.034878	
86091.876599	-0.038157	
86091.878603	-0.042666	
86091.880601	-0.045009	
